CNN Evaluation on Distorted and Restored Images

The tumor_probability column is the CNN output probability for the tumor class.
Probability >= 0.5 is predicted as tumor; otherwise it is predicted as no_tumor.

clean        | original                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.203065
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.410082
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.414925
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.215724
distorted    | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.729303
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.105035
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.194384
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.155535
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.101041
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.393470
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.291768
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.103325
restored     | perspective_warp             | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.839339
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.372799
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.449043
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.367689
restored     | perspective_warp             | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.718031
restored     | perspective_warp             | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.714914
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.104262
restored     | perspective_warp             | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.590462
restored     | perspective_warp             | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.764012
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.387010
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.741545
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.555454
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.970050
restored     | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.387337
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.998878
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.615798
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.696362
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.671872
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.757404
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.666872
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.623033
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.934398
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.958051
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.715956
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.936669
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.900589
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.660090
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.725622
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.774138
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.502872
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.951853
restored     | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.209717
restored     | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.375383
distorted    | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.109609
distorted    | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.089111
distorted    | barrel_distortion            | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.921723
distorted    | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.202411
distorted    | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.384909
distorted    | barrel_distortion            | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.685788
distorted    | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.314972
distorted    | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.288330
distorted    | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.175698
distorted    | barrel_distortion            | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.954922
distorted    | barrel_distortion            | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.938524
distorted    | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.092874
distorted    | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.379199
distorted    | barrel_distortion            | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.595703
distorted    | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.387712
distorted    | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.490899
distorted    | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.373017
distorted    | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.902807
distorted    | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.239865
distorted    | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.997827
distorted    | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.459549
distorted    | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.471075
distorted    | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.474896
distorted    | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.507688
distorted    | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.446882
distorted    | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.848336
distorted    | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.800203
distorted    | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.998107
distorted    | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.499087
distorted    | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.702923
distorted    | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.719544
distorted    | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.487145
distorted    | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.521121
distorted    | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.400031
distorted    | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.408539
distorted    | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.805877
distorted    | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.156958
distorted    | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.603889
restored     | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.200981
restored     | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.132178
restored     | barrel_distortion            | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.579473
restored     | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.381625
restored     | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.112050
restored     | barrel_distortion            | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.914423
restored     | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.439665
restored     | barrel_distortion            | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.501501
restored     | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.427807
restored     | barrel_distortion            | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.779529
restored     | barrel_distortion            | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.775759
restored     | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.145237
restored     | barrel_distortion            | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.706543
restored     | barrel_distortion            | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.827079
restored     | barrel_distortion            | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.478183
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.802354
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.631331
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.983333
restored     | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.457170
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999478
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.704285
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.768578
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.745215
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.844133
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.758351
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.731462
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.952951
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.989310
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.796108
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.959428
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.936916
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.738529
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.761247
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.870838
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.605135
restored     | barrel_distortion            | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.974715
restored     | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.249754
restored     | barrel_distortion            | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.405182
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.919829
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.714733
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.949896
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.975961
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.677209
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.996907
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.954383
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.968724
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.779718
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.975103
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.974410
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.863545
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.978932
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.871138
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.944027
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.960194
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.960749
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.992115
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.915116
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.998746
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.983972
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.991295
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.980568
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.994751
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.991194
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.962243
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.989711
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.991326
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.988913
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.970822
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.996197
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.968301
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.983618
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.951307
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.984249
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.991655
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.813652
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.898406
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.828962
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.555772
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.895150
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.954664
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.569308
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.993301
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.916651
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.944254
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.621591
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.947837
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.946298
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.761242
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.958183
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.763482
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.890926
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.917011
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.923838
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.980264
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.829053
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.997678
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.968368
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.984323
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.960784
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.990253
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.983208
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.941745
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.979285
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.981827
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.979238
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.929202
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.992685
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.933527
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.975440
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.886554
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.965380
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.981075
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.699298
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.852264
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.417158
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.462190
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.559032
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.124380
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.340851
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.266207
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.229293
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.265282
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.484708
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.381436
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.381415
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.167538
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.551615
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.802539
distorted    | gaussian_noise_snr_5db       | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.291157
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.558114
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.405202
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.545388
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.383619
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.280756
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.406096
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.180559
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.762166
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.196184
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.155023
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.465692
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.659618
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.527443
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.190213
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.354679
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.232471
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.324522
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.335844
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.673498
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.194511
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.175189
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.459842
distorted    | gaussian_noise_snr_5db       | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.379406
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.785190
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.545572
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.881963
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.783667
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.532653
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.951890
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.852208
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.840888
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.853825
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.939403
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.938577
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.635868
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.888144
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.966167
restored     | gaussian_noise_snr_5db       | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.867518
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.958290
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.923631
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.988815
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.867049
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.996101
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.943107
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.930261
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.958451
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.938607
restored     | gaussian_noise_snr_5db       | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.922440
