CNN Evaluation on Distorted and Restored Images

The tumor_probability column is the CNN output probability for the tumor class.
Probability >= 0.5 is predicted as tumor; otherwise it is predicted as no_tumor.

clean        | original                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.203065
restored     | gaussian_blur                | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.845604
distorted    | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.521227
distorted    | gaussian_noise               | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.434188
distorted    | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.752032
distorted    | gaussian_noise               | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.356227
distorted    | gaussian_noise               | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.338540
distorted    | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.670537
distorted    | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.537305
distorted    | gaussian_noise               | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.488159
distorted    | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.665035
distorted    | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.741893
distorted    | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.738226
distorted    | gaussian_noise               | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.272787
distorted    | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.680549
distorted    | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.936526
distorted    | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.590410
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.887902
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.760461
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.961895
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.629034
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.991642
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.810243
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.698253
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.904099
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.593107
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.563085
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.734251
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.963777
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.956250
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.615744
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.924360
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.738946
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.755742
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.619539
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.897514
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.551785
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.890463
distorted    | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.563784
distorted    | gaussian_noise               | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.492217
restored     | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.543311
restored     | gaussian_noise               | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.430384
restored     | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.693926
restored     | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.684240
restored     | gaussian_noise               | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.392736
restored     | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.948843
restored     | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.736520
restored     | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.783977
restored     | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.664034
restored     | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.909207
restored     | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.907659
restored     | gaussian_noise               | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.417008
restored     | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.859641
restored     | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.904171
restored     | gaussian_noise               | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.758950
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.913582
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.845724
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.988415
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.741146
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999270
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.886854
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.908629
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.887822
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.934810
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.904838
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.861079
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.972113
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.977495
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.926163
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.976807
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.969995
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.913410
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.913929
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.920524
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.850351
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.976757
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.585706
restored     | gaussian_noise               | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.760992
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.077967
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.050519
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.056561
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.156602
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.038577
distorted    | perspective_warp             | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.572508
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.169014
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.218251
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.167939
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.355534
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.362779
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.065494
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.311515
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.475996
distorted    | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.187264
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.413128
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.273226
distorted    | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.824875
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.173876
distorted    | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.984486
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.340073
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.385449
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.339330
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.437349
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.364069
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.242953
distorted    | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.732397
distorted    | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.500969
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.390573
distorted    | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.737049
distorted    | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.675819
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.358404
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.410082
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.414925
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.215724
distorted    | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.729303
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.105035
distorted    | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.194384
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.155535
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.101041
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.393470
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.291768
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.103325
restored     | perspective_warp             | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.839339
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.372799
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.449043
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.367689
restored     | perspective_warp             | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.718031
restored     | perspective_warp             | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.714914
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.104262
restored     | perspective_warp             | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.590462
restored     | perspective_warp             | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.764012
restored     | perspective_warp             | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.387010
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.741545
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.555454
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.970050
restored     | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.387337
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.998878
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.615798
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.696362
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.671872
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.757404
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.666872
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.623033
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.934398
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.958051
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.715956
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.936669
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.900589
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.660090
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.725622
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.774138
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.502872
restored     | perspective_warp             | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.951853
restored     | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.209717
restored     | perspective_warp             | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.375383
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.919829
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.714733
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.949896
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.975961
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.677209
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.996907
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.954383
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.968724
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.779718
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.975103
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.974410
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.863545
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.978932
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.871138
distorted    | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.944027
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.960194
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.960749
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.992115
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.915116
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.998746
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.983972
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.991295
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.980568
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.994751
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.991194
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.962243
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.989711
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.991326
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.988913
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.970822
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.996197
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.968301
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.983618
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.951307
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.984249
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.991655
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.813652
distorted    | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.898406
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.828962
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.555772
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.895150
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.954664
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.569308
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.993301
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.916651
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.944254
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.621591
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.947837
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.946298
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.761242
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.958183
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.763482
restored     | pixelation                   | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.890926
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.917011
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.923838
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.980264
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.829053
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.997678
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.968368
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.984323
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.960784
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.990253
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.983208
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.941745
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.979285
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.981827
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.979238
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.929202
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.992685
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.933527
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.975440
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.886554
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.965380
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.981075
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.699298
restored     | pixelation                   | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.852264
distorted    | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.182571
distorted    | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.112959
distorted    | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.291114
distorted    | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.317416
distorted    | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.080659
distorted    | rotation                     | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.847165
distorted    | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.339608
distorted    | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.463014
distorted    | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.384001
distorted    | rotation                     | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.688702
distorted    | rotation                     | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.689124
distorted    | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.117976
distorted    | rotation                     | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.631392
distorted    | rotation                     | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.783837
distorted    | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.370272
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.765622
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.574542
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.972914
distorted    | rotation                     | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.411360
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.997448
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.631415
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.716544
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.680490
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.789262
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.689253
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.580384
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.937270
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.911107
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.737421
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.941823
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.910036
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.675047
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.731148
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.787699
distorted    | rotation                     | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.482316
distorted    | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.948610
distorted    | rotation                     | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.222988
distorted    | rotation                     | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.381334
restored     | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.155998
